Timestamp,Reference_id,Action,Ingredient,Amount,Unit,Order_id
2025-10-07T17:30:00.000000Z,#014273,Deduct,seasonal syrup,3,pump,t3y91tmlVZgkz43kuXYYUu1KmxbZY
2025-10-07T17:30:00.000000Z,#014273,Deduct,12oz cup,1,cup,t3y91tmlVZgkz43kuXYYUu1KmxbZY
2025-10-07T17:30:00.000000Z,#014273,Deduct,whole milk,8,(oz),t3y91tmlVZgkz43kuXYYUu1KmxbZY
2025-10-07T17:38:00.000000Z,#014274,Deduct,espresso,45,(g),573cFOeb9oZcCpM3p2jhP0aGvQBZY
2025-10-07T17:38:00.000000Z,#014274,Deduct,6oz cup,1,cup,573cFOeb9oZcCpM3p2jhP0aGvQBZY
2025-10-07T17:38:00.000000Z,#014274,Deduct,soy milk,2,(oz),573cFOeb9oZcCpM3p2jhP0aGvQBZY
2025-10-07T17:38:00.000000Z,#014274,Deduct,12oz cup,1,cup,573cFOeb9oZcCpM3p2jhP0aGvQBZY
2025-10-07T17:38:00.000000Z,#014274,Deduct,caramel syrup,3,pump,573cFOeb9oZcCpM3p2jhP0aGvQBZY
2025-10-07T17:53:00.000000Z,#014275,Deduct,espresso,9,(g),HKLqWJYDEk9vZxlFCOwxcRib2uBZY
2025-10-07T17:53:00.000000Z,#014275,Deduct,16oz cup,1,cup,HKLqWJYDEk9vZxlFCOwxcRib2uBZY
2025-10-07T17:53:00.000000Z,#014276,Deduct,espresso,54,(g),lXO8qdo6PwnkfmKQEoYmowbR0sTZY
2025-10-07T17:53:00.000000Z,#014276,Deduct,16oz cup,2,cup,lXO8qdo6PwnkfmKQEoYmowbR0sTZY
2025-10-07T17:53:00.000000Z,#014276,Deduct,whole milk,2,(oz),lXO8qdo6PwnkfmKQEoYmowbR0sTZY
2025-10-07T17:53:00.000000Z,#014276,Deduct,caramel syrup,3,pump,lXO8qdo6PwnkfmKQEoYmowbR0sTZY
2025-10-07T17:58:00.000000Z,#014277,Deduct,espresso,9,(g),x94xOrdsttECsLGLuAo6ZuLamgaZY
2025-10-07T17:58:00.000000Z,#014277,Deduct,16oz cup,1,cup,x94xOrdsttECsLGLuAo6ZuLamgaZY
2025-10-07T17:58:00.000000Z,#014277,Deduct,whole milk,2,(oz),x94xOrdsttECsLGLuAo6ZuLamgaZY
2025-10-07T18:00:00.000000Z,#014278,Deduct,espresso,9,(g),NnyvgsVV8JmN8GUfQkz49h42Vd9YY
2025-10-07T18:00:00.000000Z,#014278,Deduct,4oz cup,1,cup,NnyvgsVV8JmN8GUfQkz49h42Vd9YY
2025-10-07T18:00:00.000000Z,#014278,Deduct,vanilla syrup,3,pump,NnyvgsVV8JmN8GUfQkz49h42Vd9YY
2025-10-07T18:07:00.000000Z,#014279,Deduct,espresso,63,(g),XIqEih0jlFIf9OU26cjIzQHm63FZY
